order_id,customer_id,order_status,order_purchase_timestamp,customer_unique_id,customer_state,order_purchase_in_months,review_score,review_comment_title,review_comment_message,payment_installments,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,payment_value
aea98a9d19779475e8dd3302d7eb5ff3,39b67859bac381141ef9b5ea717666b0,delivered,2018-04-08 20:27:27,b0468c2f2573d7b6bc5bc33479785e2a,SC,8.0,5,Recomendo demais,"Produto foi entregue corretamente antes do prazo,recomendo muito",1,1,4deb009c36a910076a023947a7929201,17e34d8224d27a541263c4c64b11a56b,2018-04-16 03:49:39,53.04,18.25,71.29
aeb656e39cc0a83dd545f079f099d7e7,371e88339651f429491a4d74517cc8ad,delivered,2018-05-09 10:54:34,1cbda36ee89944baa7a738ddbdc4679a,RJ,7.0,1,Parceiro não confiável ,"Estou com problemas de pedido. O parceiro não responde, envia pedido errado e não retorna.",1,1,95a32290cbf617eef9053042fb61dea3,c12b92bf1c350f3e6bf88d3596219c86,2018-05-15 11:11:47,289.0,20.99,309.99
aebed143b42af20da37583ee7e4cb7e0,b5ef1085bf64f02d47ec2374bc101964,delivered,2018-04-26 12:53:20,74069aaffb6e561e1bc4ede8de7c03af,SP,8.0,5,parabens ,parabens pelo site facil e entrega no prazo ,2,1,dca8fff28c213d08f5893aeb47b224b7,7142540dd4c91e2237acb7e911c4eba2,2018-05-03 13:11:26,59.9,14.51,74.41
aeda3634e9cb15b0f339f34392a15b45,0b749bca20d46dd7bcdd5a94fe54117e,delivered,2018-07-29 01:31:27,97c3a87ab5d63e6debeb38c8fc2aa765,SP,5.0,5,Excelente,"Primeira compra, espero que continue sempre assim, pontual, zelando pela excelência.",6,1,1015bdc42b2ec0548e728cdc0ad72380,f5a590cf36251cf1162ea35bef76fe84,2018-08-01 01:45:06,839.0,23.08,862.08
aee59dfc7dd589a60400818c624a6f91,45b209938dccf191d33989996400173f,delivered,2018-08-25 00:59:40,4945b2ddf9cdb29a36b21804a7e42ee8,SP,4.0,5,Ótimo,Ótimo,4,1,94cff684a6f115a32507988ff6541801,8648b1e89e9b349e32d3741b30ec737e,2018-08-29 01:10:11,79.5,7.82,87.32
aee682982e18eb4714ce9f97b15af5e2,8858442ea4d5dc5bb9e118e8f728095d,delivered,2018-07-09 18:46:28,3edcab192482e9871c17b34cf98c3996,MG,5.0,5,Muito bom,"Gostei bastante mas,a fragrância e mais fraca",1,1,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,2018-07-13 03:45:45,118.7,9.34,128.04
aeec65719910d5eeace9b241999be456,017b60010b64f28dcc98161205bbf51e,delivered,2018-08-11 21:41:23,fa1dd6178e738a81cffa3efea1cfe827,SP,4.0,5,Ótimo ,Entrega rápida e produto de qualidade ,2,1,89e4362d74afa10ac57f8d67210132a6,dbc22125167c298ef99da25668e1011f,2018-08-14 21:35:20,96.8,14.98,111.78
aeecabebe0b93474b9f9cbe9c54e054d,263dc86c0d51564f1b3776b787ec8779,delivered,2018-07-21 11:03:25,0825f342da6a33d48c89202d11ef61f7,RS,5.0,5,Super recomendo,Entrega super rápida e o produto é muito bom! Estou super satisfeita!,1,1,3a73521bf3da5249f02a6f3843d707e8,e24d3429d294b2eb200b064ebb035879,2018-07-26 11:10:17,120.0,18.64,138.64
aef19c7ffbe816963b54aa3bd8777f1b,131740d1fa70fbc1e265ac7fe700e34c,delivered,2018-04-23 08:36:10,a2b0bd17e5e3004764dfc68211ef94a3,SC,8.0,5,super recomendo,muita boa loja,10,1,f4efad625ed5878a2e7589dfb31c747f,270297ead4c65a6cd2593960d2af6b21,2018-04-27 09:31:30,998.9,64.85,1063.75
aefb6e25e51048718af6f447c7fdfc47,7dc72a75eac457ae01e085846b836cd6,delivered,2018-06-28 11:50:39,5d99506789964c5f5514f4c5827c49d9,SP,6.0,5,Ótimo,Produto condiz com as especificações!,1,1,bdcf6a834e8faa30dac3886c7a58e92e,2a84855fd20af891be03bc5924d2b453,2018-07-03 02:52:23,35.9,18.05,53.95
af08253b9001685eb1df111e7134a4c3,3ac551c3da30b01bb5284211fc704d8e,delivered,2018-07-04 21:47:20,fd48cc38dbe99da8801bb0ab4d537a69,RJ,5.0,5,super recomendo,"Produto original, entregue antes do prazo esperado, entrega super rápida, produto bem embalado e lacrado. Otimo preço.
 Loja de confiança, indico e compraria novamente.",3,1,d285360f29ac7fd97640bf0baef03de0,2eb70248d66e0e3ef83659f71b244378,2018-07-16 22:31:24,199.9,16.5,216.4
af168723acee7d4de0144ad5361f547d,9131a1850f115393903d24188eb2c1ab,delivered,2018-06-28 19:34:59,9639384fef309e4e00b0b1ab586e16ac,SP,6.0,3,Nota 8,"Fiquei feliz com. O tecido ,mas acho que faltou o lençol de cima para ficar completo , espero que logo lancem.",3,1,5babb170cd172ec25690087d7018f26c,609e1a9a6c2539919b8205cf7c4e6ff0,2018-07-02 19:55:13,59.9,19.61,79.51
af19170492290aa8663d820e73d09524,083de6cf2da0a625906af6a558106b28,delivered,2018-06-23 10:02:24,ad3fc343cff9150f99b9528be457a6e1,RJ,6.0,5,Super recomendo!,Que agilidade! Obrigada,1,1,db8d62bf1bf1d2dd880c99b88ebff3fb,116ccb1a1604bc88e4d234a8c23f33de,2018-06-26 10:20:51,19.0,18.23,37.23
af4812c0286cb623517321205ffb5d1e,4ef4f77528c601288dcfb9c522fcf103,delivered,2018-07-08 14:22:14,1c4198b6d5b7dbe414001304f2442a60,SP,5.0,5,OTIMO,Produtos recebidos em 2 dias e funcionando!,1,1,48e169d7e70bdfd06b008415e0f072e3,18a349e75d307f4b4cc646a691ed4216,2018-07-13 14:30:15,6.1,7.39,26.98
af4812c0286cb623517321205ffb5d1e,4ef4f77528c601288dcfb9c522fcf103,delivered,2018-07-08 14:22:14,1c4198b6d5b7dbe414001304f2442a60,SP,5.0,5,OTIMO,Produtos recebidos em 2 dias e funcionando!,1,2,48e169d7e70bdfd06b008415e0f072e3,18a349e75d307f4b4cc646a691ed4216,2018-07-13 14:30:15,6.1,7.39,26.98
af500adf58ab55b8bdd27be8cf81aeba,6fafe51f43d9aff93174e020cd452f66,delivered,2018-05-21 12:21:48,78dac225c9b06836121cb53fd0084ccb,RJ,7.0,5,Top compro sempre,Muito bom SUPER INDICO!,1,1,89b121bee266dcd25688a1ba72eefb61,2eb70248d66e0e3ef83659f71b244378,2018-06-01 09:30:58,79.9,15.44,95.34
af69a0637aaba8092dfd96632cde5c69,2b6f9a5c8518090032e4fd1114cbdec0,delivered,2018-05-02 18:42:00,44c321f7e47e5e46dd08da79f48c511b,RJ,7.0,1,propaganda enganosa,no site imagem de 120 capsulas recebi 60 capsulas,3,1,7b35ccd93a2184646c03b70326626923,d05ae8f7a5bd1d2a690a44cd079e4e27,2018-05-08 19:15:29,179.0,9.2,188.2
af7b1f7080ed76cd6d266c0ce5a13044,cce1f6220c57f2f73f32ab3929e2df07,delivered,2018-07-17 14:01:16,b4c0401af3cc3af9b0f47ba1c90b1ee0,SP,5.0,1,Não é da marca Mairibel! ,"Entregaram um produto de outra marca, bem inferior! E no anúncio diz marca MAIRIBEL e a foto do produto é da MAIRIBEL.",1,1,50e9e70a21b874311949e3db8ace597d,c9aafcd0621b2207c10e32c649cada4d,2018-07-30 02:55:22,33.99,12.9,46.89
af822dacd6f5cff7376413c03a388bb7,9eb3d566e87289dcb0acf28e1407c839,delivered,2018-06-08 16:42:11,4d99682572b7b5932340a0bce676c18c,MG,6.0,1,Ainda não recebi ,"Eu recebi 1 taça de cada, eu comprei 6 de cada deveria receber 12 peças. Estou aguardando retorno de vocês!",3,1,62995b7e571f5760017991632bbfd311,98dac6635aee4995d501a3972e047414,2018-06-13 17:30:35,5.31,15.23,244.02
af822dacd6f5cff7376413c03a388bb7,9eb3d566e87289dcb0acf28e1407c839,delivered,2018-06-08 16:42:11,4d99682572b7b5932340a0bce676c18c,MG,6.0,1,Ainda não recebi ,"Eu recebi 1 taça de cada, eu comprei 6 de cada deveria receber 12 peças. Estou aguardando retorno de vocês!",3,2,62995b7e571f5760017991632bbfd311,98dac6635aee4995d501a3972e047414,2018-06-13 17:30:35,5.31,15.23,244.02
af822dacd6f5cff7376413c03a388bb7,9eb3d566e87289dcb0acf28e1407c839,delivered,2018-06-08 16:42:11,4d99682572b7b5932340a0bce676c18c,MG,6.0,1,Ainda não recebi ,"Eu recebi 1 taça de cada, eu comprei 6 de cada deveria receber 12 peças. Estou aguardando retorno de vocês!",3,3,62995b7e571f5760017991632bbfd311,98dac6635aee4995d501a3972e047414,2018-06-13 17:30:35,5.31,15.23,244.02
af822dacd6f5cff7376413c03a388bb7,9eb3d566e87289dcb0acf28e1407c839,delivered,2018-06-08 16:42:11,4d99682572b7b5932340a0bce676c18c,MG,6.0,1,Ainda não recebi ,"Eu recebi 1 taça de cada, eu comprei 6 de cada deveria receber 12 peças. Estou aguardando retorno de vocês!",3,4,ac1ad58efc1ebf66bfadc09f29bdedc0,98dac6635aee4995d501a3972e047414,2018-06-13 17:30:35,4.9,15.23,244.02
af822dacd6f5cff7376413c03a388bb7,9eb3d566e87289dcb0acf28e1407c839,delivered,2018-06-08 16:42:11,4d99682572b7b5932340a0bce676c18c,MG,6.0,1,Ainda não recebi ,"Eu recebi 1 taça de cada, eu comprei 6 de cada deveria receber 12 peças. Estou aguardando retorno de vocês!",3,5,62995b7e571f5760017991632bbfd311,98dac6635aee4995d501a3972e047414,2018-06-13 17:30:35,5.31,15.23,244.02
af822dacd6f5cff7376413c03a388bb7,9eb3d566e87289dcb0acf28e1407c839,delivered,2018-06-08 16:42:11,4d99682572b7b5932340a0bce676c18c,MG,6.0,1,Ainda não recebi ,"Eu recebi 1 taça de cada, eu comprei 6 de cada deveria receber 12 peças. Estou aguardando retorno de vocês!",3,6,ac1ad58efc1ebf66bfadc09f29bdedc0,98dac6635aee4995d501a3972e047414,2018-06-13 17:30:35,4.9,15.23,244.02
af822dacd6f5cff7376413c03a388bb7,9eb3d566e87289dcb0acf28e1407c839,delivered,2018-06-08 16:42:11,4d99682572b7b5932340a0bce676c18c,MG,6.0,1,Ainda não recebi ,"Eu recebi 1 taça de cada, eu comprei 6 de cada deveria receber 12 peças. Estou aguardando retorno de vocês!",3,7,ac1ad58efc1ebf66bfadc09f29bdedc0,98dac6635aee4995d501a3972e047414,2018-06-13 17:30:35,4.9,15.23,244.02
af822dacd6f5cff7376413c03a388bb7,9eb3d566e87289dcb0acf28e1407c839,delivered,2018-06-08 16:42:11,4d99682572b7b5932340a0bce676c18c,MG,6.0,1,Ainda não recebi ,"Eu recebi 1 taça de cada, eu comprei 6 de cada deveria receber 12 peças. Estou aguardando retorno de vocês!",3,8,ac1ad58efc1ebf66bfadc09f29bdedc0,98dac6635aee4995d501a3972e047414,2018-06-13 17:30:35,4.9,15.23,244.02
af822dacd6f5cff7376413c03a388bb7,9eb3d566e87289dcb0acf28e1407c839,delivered,2018-06-08 16:42:11,4d99682572b7b5932340a0bce676c18c,MG,6.0,1,Ainda não recebi ,"Eu recebi 1 taça de cada, eu comprei 6 de cada deveria receber 12 peças. Estou aguardando retorno de vocês!",3,9,ac1ad58efc1ebf66bfadc09f29bdedc0,98dac6635aee4995d501a3972e047414,2018-06-13 17:30:35,4.9,15.23,244.02
af822dacd6f5cff7376413c03a388bb7,9eb3d566e87289dcb0acf28e1407c839,delivered,2018-06-08 16:42:11,4d99682572b7b5932340a0bce676c18c,MG,6.0,1,Ainda não recebi ,"Eu recebi 1 taça de cada, eu comprei 6 de cada deveria receber 12 peças. Estou aguardando retorno de vocês!",3,10,ac1ad58efc1ebf66bfadc09f29bdedc0,98dac6635aee4995d501a3972e047414,2018-06-13 17:30:35,4.9,15.23,244.02
af822dacd6f5cff7376413c03a388bb7,9eb3d566e87289dcb0acf28e1407c839,delivered,2018-06-08 16:42:11,4d99682572b7b5932340a0bce676c18c,MG,6.0,1,Ainda não recebi ,"Eu recebi 1 taça de cada, eu comprei 6 de cada deveria receber 12 peças. Estou aguardando retorno de vocês!",3,11,62995b7e571f5760017991632bbfd311,98dac6635aee4995d501a3972e047414,2018-06-13 17:30:35,5.31,15.23,244.02
af822dacd6f5cff7376413c03a388bb7,9eb3d566e87289dcb0acf28e1407c839,delivered,2018-06-08 16:42:11,4d99682572b7b5932340a0bce676c18c,MG,6.0,1,Ainda não recebi ,"Eu recebi 1 taça de cada, eu comprei 6 de cada deveria receber 12 peças. Estou aguardando retorno de vocês!",3,12,62995b7e571f5760017991632bbfd311,98dac6635aee4995d501a3972e047414,2018-06-13 17:30:35,5.31,15.23,244.02
af84f0b808d076913403b036e34b12fa,34b3b3f183f9d4bc8f747fd07e34245b,delivered,2018-08-19 23:51:27,76d8a7cc837890edbf3b7b2d0b09064e,RS,4.0,3,Qualidade do produto.,"A qualidade do produto deixa a desejar, muito frágil.",1,1,394b16cd32e9f883365dd7ebac4edbe0,8b321bb669392f5163d04c59e235e066,2018-08-22 13:55:39,21.9,18.25,40.15
af98e1e5421477499fbe040966fcfa0b,98e8065494a4f1f9126c7ada1046c35b,delivered,2018-06-25 17:16:09,41dfd8bc7c0aa3bb918e5cd5d949bf43,SP,6.0,5,Super satisfeita ,Produto entregue antes do prazo.Super recomendo!!!👏🏼,4,1,41c24b8ce92d1a2cac62db5edfd088b2,4869f7a5dfa277a7dca6462dcf3b52b2,2018-06-28 17:31:35,104.9,13.39,118.29
af99e2024c32e91db8bd36c7508ba102,3b86fbb06ac936d02fd8b237538291dc,delivered,2018-05-13 15:10:21,e83971a656ea97a946c0f8b951823f1f,PE,7.0,2,PRODUTO VEIO INCORRETO,Comprei um modelo e veio outro. Espero que troquem por o produto correto!,7,1,e0d64dcfaa3b6db5c54ca298ae101d05,2eb70248d66e0e3ef83659f71b244378,2018-05-17 15:30:39,134.9,19.63,154.53
af9c76f5f4f218b688c4e235dc38723d,943340262b059ca78bb13c4ae929c636,delivered,2018-04-16 10:44:09,e4f974024ecf8d260dad56ce05f2ad0a,RS,8.0,2,Insatisfação parcial,"Por enquanto recebi apenas um dos produtos, o soquete. O pendente aramado duplo diamante não chegou e consta como entregue.",1,1,da7da0c2d3f2dbb32bee4ad3cf467fc6,01fd077212124329bac32490e8ef80d9,2018-04-20 10:55:23,17.0,26.41,219.82
af9c76f5f4f218b688c4e235dc38723d,943340262b059ca78bb13c4ae929c636,delivered,2018-04-16 10:44:09,e4f974024ecf8d260dad56ce05f2ad0a,RS,8.0,2,Insatisfação parcial,"Por enquanto recebi apenas um dos produtos, o soquete. O pendente aramado duplo diamante não chegou e consta como entregue.",1,2,5d6bea33648f018dbb563f3a2fab09f3,1025f0e2d44d7041d6cf58b6550e0bfa,2018-04-20 10:55:23,150.0,26.41,219.82
af9f47d85cb6d0717a873ddb331a1b6b,78a2bb308b28ab12eb41b8b582a67ff8,delivered,2018-04-05 22:42:35,9a24d8a8387c665544e78bcee4359c34,CE,8.0,4,Compraria de novo ,"Recebi o produtos no antes do prazo , a comuniçao foi muito boa , consegui aconpanhar meus produtos sem nenhuma dificuldade , sempre comprei no site lannister e pretendo continuar comprando .",3,1,fcf28afb1353f2f12ea041dd74954226,ea8482cd71df3c1969d7b9473ff13abc,2018-04-11 22:35:16,27.99,19.04,38.91
afaa845a7a044d65051e77109d5b6ac2,2870e9dcbc1692371b93d7e47f378311,delivered,2018-08-04 04:46:48,56bb6bd8a4f7ad9972cb34ea3c8510f3,MG,4.0,5,Muito bom ,Produto muito bom ,1,1,44d097d59e8430f88a67517cd0c4f865,6560211a19b47992c3666cc44a7e94c0,2018-08-07 05:04:10,69.0,18.58,87.58
afb45414100054ba4a61c3fd695ec72b,28b262124355fd4a2cb7c60d28d27d28,delivered,2018-06-30 15:21:43,67f3216febf1db6d766483d7ea9ca752,CE,6.0,5,Ótimo ,Foi ótimo minha compra ,4,1,f521813909e310116b6b2f0b11f3dd44,09f952a5f58d2285b0372551ae8f9b01,2018-07-05 09:50:15,101.0,20.98,121.98
afb92fee56931a44318f90b0cb3330f5,ec1fe36ec54f1a3a67f00e71d010d1ae,delivered,2018-07-05 19:17:41,9f656e4c49869cb4ac3513f83bdf80c6,SP,5.0,5,Bom,Atendeu minhas expectativas.,1,1,741ab0ea9712d54a420f0a347ce71613,4869f7a5dfa277a7dca6462dcf3b52b2,2018-07-11 04:48:26,84.9,13.25,98.15
afba2edab5bba30a0bfcb7fd9ba3d017,14bfea91b8c15d200b1eaf45add92e3f,delivered,2018-08-12 22:43:58,8a1e3a505234544e477253547e0479a5,SP,4.0,5,Muito bom ,Entregou antes do prazo recomendado ,1,1,b7029935abacaa5e117b31bc355e9341,ea8482cd71df3c1969d7b9473ff13abc,2018-08-14 22:55:17,24.99,8.34,33.33
afbe79b5d924f62c10998a3c046ba7a7,73972ebab4e51cb62797b62c40beb536,delivered,2018-05-15 23:08:03,ee89f1d27832f366a6e224395aecf1df,MG,7.0,3,Preços bons,Tá demorando a entrega,2,1,8032dd9dcd307cde20d9caeac304b6a0,7202e2ba20579a9bd1acb29e61fe71f6,2018-05-17 23:32:07,159.9,19.0,178.9
afc22368eeb04afb4727cdec59103f90,4494791f21d3b8231c74f272671b6167,delivered,2018-07-23 15:08:01,7eb01375acdb31f459378ee720ab1121,SP,5.0,5,Apaixonada...,"Amei o produto, ficou lindo no quarto da minha filha de 14 anos, ela está apaixonada pelos nichos. Chegou bem antes do prazo...Parabéns pela rapidez.Produto de ótima qualidade. Super recomendo.",6,1,2ff995aead9c63a1f37a07b3664ead37,8b9d6eec4a7eb7d0f9d579ce0b38324d,2018-07-25 16:00:07,74.99,30.33,105.32
afc2b80ab67a5a0cf0d36422cd6409eb,e877086197825ee3f2e924ed5218b9fe,delivered,2018-04-27 14:11:50,50915df398391da01c01bd5cf272f61b,SP,8.0,1,recomendo,Estou aguardando uma posição da loja em relação a disponibilidade do produto,1,1,532d7f19b8005e415f5b98a1cf4a8690,6d988d6174a2c27441597174f8905515,2018-05-09 14:30:39,18.95,13.47,32.42
afcda0566edd7333aa8184a5985a47ba,727fe0579c184302356067cde9cd9185,delivered,2018-05-31 21:40:54,79012e6f4c5ec98843e88a974f6272e4,RJ,7.0,3,recomendo,"a única observação negativa é que o produto veio sem a respectiva nota fiscal, e aliás gostaria de saber como obtê-la.",6,1,679d1a26cc192f14e7e30ae397f8b089,2a5b78b41cd05baeac8df54c6606b92c,2018-06-10 21:52:42,879.77,24.04,903.81
afd30106ec5fcdc91936dc9e8bdac2bb,81e6dcb18ef7a826576876d2f21756ab,delivered,2018-08-16 10:02:10,84e980ddc764302628d9be7734c5ced7,BA,4.0,5,RECOMENDO,EXCELENTE,6,1,7d0b7e7fe3e96e047cacafa33a808bd7,951e8cef368f09bb3f3d03c00ca4702c,2018-08-21 10:15:17,39.99,23.43,126.84
afd30106ec5fcdc91936dc9e8bdac2bb,81e6dcb18ef7a826576876d2f21756ab,delivered,2018-08-16 10:02:10,84e980ddc764302628d9be7734c5ced7,BA,4.0,5,RECOMENDO,EXCELENTE,6,2,7d0b7e7fe3e96e047cacafa33a808bd7,951e8cef368f09bb3f3d03c00ca4702c,2018-08-21 10:15:17,39.99,23.43,126.84
afd45bab98f18c383881df9850a519fc,7870ab8f62d9d80cc37ff5482d6cb2b4,delivered,2018-06-19 13:26:42,9427a0c3c82e8ba5ab2f027d5ed85282,MG,6.0,5,otima,recomendo esse fornecedor a qulquer momento,4,1,c5cc16e72344194c359106a8061c83f5,cee48807215b30a12ca2ca10ffb5f250,2018-07-04 13:57:23,199.9,28.33,228.23
afd9fa0beb56962662a48ea1ac7c359c,370beb82ba0d76cd2e15e6fd9d252abe,delivered,2018-05-09 17:04:35,99da47faa711959b94cc6cae8ba5ccf4,RJ,7.0,5,Muito bom,A entrega foi muito antes do prazo.,4,1,c3182d1991c7d4859e8f39b6c45a026b,d1ef48b38baca7e831711c4a0aeb398f,2018-05-11 17:30:48,19.99,22.06,42.05
afe00f151e2a9c5924b2edb95736c11c,0d554604c3b40dee69eca5c62176f905,delivered,2018-05-09 20:49:26,9271b12d584732342f9ab94f9f08dddb,MG,7.0,1,Produto incompleto,"Eu comprei 6 Kits e os correios por enquanto entregou apenas 2 deles, preciso muito que os outros 4 sejam entregue, afinal de contas eu comprei para minha empresa e o produto foi muito caro.",1,1,3dd2a17168ec895c781a9191c1e95ad7,de722cd6dad950a92b7d4f82673f8833,2018-05-15 03:49:47,149.9,20.72,1023.72
afe00f151e2a9c5924b2edb95736c11c,0d554604c3b40dee69eca5c62176f905,delivered,2018-05-09 20:49:26,9271b12d584732342f9ab94f9f08dddb,MG,7.0,1,Produto incompleto,"Eu comprei 6 Kits e os correios por enquanto entregou apenas 2 deles, preciso muito que os outros 4 sejam entregue, afinal de contas eu comprei para minha empresa e o produto foi muito caro.",1,2,3dd2a17168ec895c781a9191c1e95ad7,de722cd6dad950a92b7d4f82673f8833,2018-05-15 03:49:47,149.9,20.72,1023.72
afe00f151e2a9c5924b2edb95736c11c,0d554604c3b40dee69eca5c62176f905,delivered,2018-05-09 20:49:26,9271b12d584732342f9ab94f9f08dddb,MG,7.0,1,Produto incompleto,"Eu comprei 6 Kits e os correios por enquanto entregou apenas 2 deles, preciso muito que os outros 4 sejam entregue, afinal de contas eu comprei para minha empresa e o produto foi muito caro.",1,3,3dd2a17168ec895c781a9191c1e95ad7,de722cd6dad950a92b7d4f82673f8833,2018-05-15 03:49:47,149.9,20.72,1023.72
afe00f151e2a9c5924b2edb95736c11c,0d554604c3b40dee69eca5c62176f905,delivered,2018-05-09 20:49:26,9271b12d584732342f9ab94f9f08dddb,MG,7.0,1,Produto incompleto,"Eu comprei 6 Kits e os correios por enquanto entregou apenas 2 deles, preciso muito que os outros 4 sejam entregue, afinal de contas eu comprei para minha empresa e o produto foi muito caro.",1,4,3dd2a17168ec895c781a9191c1e95ad7,de722cd6dad950a92b7d4f82673f8833,2018-05-15 03:49:47,149.9,20.72,1023.72
afe00f151e2a9c5924b2edb95736c11c,0d554604c3b40dee69eca5c62176f905,delivered,2018-05-09 20:49:26,9271b12d584732342f9ab94f9f08dddb,MG,7.0,1,Produto incompleto,"Eu comprei 6 Kits e os correios por enquanto entregou apenas 2 deles, preciso muito que os outros 4 sejam entregue, afinal de contas eu comprei para minha empresa e o produto foi muito caro.",1,5,3dd2a17168ec895c781a9191c1e95ad7,de722cd6dad950a92b7d4f82673f8833,2018-05-15 03:49:47,149.9,20.72,1023.72
afe00f151e2a9c5924b2edb95736c11c,0d554604c3b40dee69eca5c62176f905,delivered,2018-05-09 20:49:26,9271b12d584732342f9ab94f9f08dddb,MG,7.0,1,Produto incompleto,"Eu comprei 6 Kits e os correios por enquanto entregou apenas 2 deles, preciso muito que os outros 4 sejam entregue, afinal de contas eu comprei para minha empresa e o produto foi muito caro.",1,6,3dd2a17168ec895c781a9191c1e95ad7,de722cd6dad950a92b7d4f82673f8833,2018-05-15 03:49:47,149.9,20.72,1023.72
afed00b9cae687f1f1a07bad548aaa50,cc965eb87f92dbe0571ba70f96602e9d,delivered,2018-07-02 21:15:37,5062d663fe0752287c90eb4148af978e,SP,5.0,5,Muito rápido,Amei a facilidade para comprar a rapidez na entrega ,1,1,4027c03e4b0afe1963877d2d164f880b,fe2032dab1a61af8794248c8196565c9,2018-07-05 22:50:22,179.9,13.92,193.82
afee33d890fd033519fe6309de74c611,fb87d8e165da802c640c324b05d7d8f3,delivered,2018-07-25 18:06:30,e99bdde3fd54f283c2a14091abcef6fe,SP,5.0,5,10,nota 10,3,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2018-07-27 18:24:14,79.99,7.82,87.81
afef03e9561e4321c46c94c6df9c6827,9ea39e2ec7b823ba5deb2c903ecd6d1e,delivered,2018-06-29 09:45:06,dd3f44ee28286d1eb2de769959b5b0d8,PE,6.0,5,Cortina infantil,Muito linda. Ótimo material. Superou minhas espectativas. Entraga muito antes do prazo. Obrigada! ,6,1,777d2e438a1b645f3aec9bd57e92672c,4a3ca9315b744ce9f8e9374361493884,2018-07-02 21:50:29,69.9,42.77,112.67
affeacf7cc639bfc67240a58cd12e3e0,d4f50b1276863410efabe595b9691bbb,delivered,2018-05-10 17:03:16,5c3a589c561ddaa7065b49db3debefab,RJ,7.0,5,Excelente trabalho,Meu marido compro pensando que era o par mas ele viu que Ele estava errado,2,1,45b42440056964d53e9b978450ad535c,e5e33c0d8e7e002f398f5dc4cbbb338f,2018-05-14 17:31:43,98.7,18.57,117.27
b0018957adea4b9acded9df77514b844,e37a641cec6b1b08f464a3cf50996176,delivered,2018-07-03 12:32:14,15e5e30a0f4192cdf554e6a2e53ace3c,SP,5.0,5,Excelente,"Parabéns para loja, o produto chegou bem embalado, antecipadamente, recomendo",1,1,17878434ca0082537806de545c2f0351,0b90b6df587eb83608a64ea8b390cf07,2018-07-11 13:31:39,140.9,14.33,155.23
b0087bdf94b7aaab2e0fb914d1d99d9d,bd400dcb59dffe9e53b7820f64737d52,delivered,2018-06-22 16:48:29,c83ddb83d6c50b01317968990a168ce2,SP,6.0,5,Recomendadissimoooo,"Entrega rápida, produto bem embalado e testado!
Está perfeitooo.",1,1,37bd6327d499dd991f2da7681625bb3c,f12d3c2a14729ae461b920c11fe20fdc,2018-06-27 18:15:57,19.5,7.4,26.9
b00b03aa8a123e124b6c8674275138ef,279a782ead71289aea6b062e56a21aec,delivered,2018-06-24 15:52:02,450f444c9bdd54b76fca4a6f727b9a35,SP,6.0,3,"Bom, porém","Uma das araras veio torta, os furos para fixação na parede também não são alinhados.
Produto tem qualidade porém estes item precisam ser melhorados",1,1,d04bbac48960ecb7ea311b00ca6e1cb7,0dd184061fb0eaa7ca37932c68ab91c5,2018-06-27 16:14:24,98.0,43.4,141.4
b016b176ba1599cc8e192f447c432bab,d3cf1a567ec1782e9ba40f577651ebf5,delivered,2018-06-12 10:55:06,219120b47e7f1fa969c10f38295285e8,RJ,6.0,1,Antena,"Nao compre essa antena nao presta nao pega nenhum canal
Comprei estalei direito e nao fuciona",1,1,d9bba71d1d1ad35925593d365a2ab43e,3afc536624bc2e65bddfb5db33cc01f3,2018-06-20 02:17:45,52.0,21.66,73.66
b016e83fc2a89900d779cb964fe867fd,c796c3a313dd75ad22941134a3f004ee,delivered,2018-07-16 21:58:19,48c09b6bb7ad97975b1c7d088e77c940,PA,5.0,3,Não é o esperado!!,Produto bem diferente da foto.poderia ter sido embalado com mais proteção.pois chegou meio riscado!!sem falar na demora da loja parceira para fazer a postagem!,1,1,86f2416d4670e4ea3ca5494d043d9f24,7c67e1448b00f6e969d365cea6b010ab,2018-08-05 22:10:12,149.94,58.85,208.79
b01b69dfa0d22c11ded5988a866d2d7c,c750b9812fecaaa048f03db2aecaea15,delivered,2018-07-30 16:09:49,b35a887f367ac1bb32d69d28bb036f2b,RN,5.0,3,na foto tinha tinha canon,na foto tinha tinta canon mais quando chegam os frascos é de outra marca,2,1,a291cc846d74d97f01611894f983073b,de722cd6dad950a92b7d4f82673f8833,2018-08-01 17:06:56,189.9,20.52,210.42
b01f56415d8fd608605b7a1673abf6cd,05efa0e29a769010ba9eec84a6ccfba9,delivered,2018-08-07 09:52:05,c119ea09235d299ed246d52960913d6f,SP,4.0,5,Parabéns lannister.com,"Qualquer produto que eu compre com você ,recebo dentro do prazo e das qualificações.Continuem assim.É a seriedade do trabalho que fará o Brasil virar um país de excelência na prestação de serviços.",1,1,6210c771a72a233f0e2b0430911ba858,c9c7905cffc4ef9ff9f113554423e671,2018-08-09 10:05:14,299.99,17.4,317.39
